baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_759455 34.1868369268865 1.33646659853099 0.336715972868478 3.96912147394034 7.21381023126817e-05 0.00936538215066701 .
evgLocus_766434 12.5388545343998 5.67579866831576 1.43074620735709 3.9670198943251 7.27769197426545e-05 0.00936538215066701 SERA_MANSE
evgLocus_795274 14.2514089751469 2.61774482195545 0.659870200399235 3.96706021937596 7.27646119402116e-05 0.00936538215066701 .
evgLocus_880149 120.828674248979 0.993859155073358 0.251642690556432 3.94948549022322 7.83193580490054e-05 0.00998105628469765 CNOT1_XENTR
evgLocus_490902 11.7111135963554 2.31825502209949 0.587408603032193 3.94657996177226 7.92754541367043e-05 0.0100431211424073 .
evgLocus_483689 73.2551072693958 1.13900433393207 0.288746139998313 3.94465648593162 7.99144536865372e-05 0.0100645203142868 CNC_DROME
evgLocus_510243 79.2785050536825 2.23720202617026 0.569175752654143 3.93059967108206 8.47342574824864e-05 0.0105794200127372 BMR1B_CHICK
evgLocus_522346 100.520277920533 10.4275914104982 2.6534176530966 3.92987187611757 8.49911369542641e-05 0.0105794200127372 .
evgLocus_311468 3.56820647296139 4.54209322969567 1.1578259317578 3.92294999197325 8.74713124031613e-05 0.0107014902774382 SURF1_XENTR
evgLocus_471489 595.302357496932 2.25749194775783 0.575378207552338 3.92349226669743 8.72745681197004e-05 0.0107014902774382 .
evgLocus_264676 21.7041466367526 2.81339119854467 0.718592527246852 3.91514118484314 9.03513215266318e-05 0.0109910329198022 .
evgLocus_538355 73.8331460001705 2.30768999271495 0.590054686367634 3.91097646714925 9.19237293257204e-05 0.0110235265794302 IF4G2_PONAB
evgLocus_95747 5.83395683846777 4.89324924442236 1.25095283470769 3.91161769545514 9.16799588017761e-05 0.0110235265794302 SGPL_DROME
evgLocus_263559 11.7104451326688 3.95823331924431 1.01476896968109 3.90062510532645 9.59446293600945e-05 0.0113490304674012 .
evgLocus_603234 18.2834358318142 2.03989468362613 0.523254007646315 3.89847885313277 9.67988523465697e-05 0.0113871616963739 HIF1A_CHICK
evgLocus_280947 89.5996867192594 2.34248158337447 0.601230159654156 3.89614783250715 9.77347470558879e-05 0.0114344313358828 .
evgLocus_541063 55.9761841964234 4.90734452068867 1.26005784452 3.89453908170227 9.83856290711316e-05 0.0114480234696355 .
evgLocus_764630 5.80100260594087 3.87989997684915 0.997379508928094 3.89009393327016 0.000100205426042039 0.0115343987718282 MSTAA_DROME
evgLocus_283367 37.6590430121451 3.18304899814116 0.81914610063443 3.8858135266418 0.000101987772286698 0.0116146713013735 CCCP_DROME
evgLocus_727343 23.0141810647272 3.48696371012573 0.899742142895314 3.87551448785637 0.000106399648583961 0.0120529972284794 .
evgLocus_703515 52.0298361444133 2.51315912541387 0.649065600590662 3.8719647492131 0.000107961568754395 0.0121655641422715 E75_MANSE
evgLocus_825953 17.3746963896323 1.54793895454405 0.40053850849313 3.86464452660886 0.000111251101248337 0.012341378641072 .
evgLocus_449461 17.8050732795151 2.01766331399044 0.52252210507696 3.86139322027967 0.000112742283873823 0.012442331431642 POE_DROPS
evgLocus_321686 38.1833155004263 2.14347278673415 0.557076013243916 3.84772048297766 0.000119221966134848 0.0130231749742199 .
evgLocus_222423 42.6430296524986 4.82272684884372 1.25487581631029 3.84319052623387 0.000121445113861685 0.0131320196352458 MA2B1_MACFA
evgLocus_846 802.380978536995 2.28668565710852 0.596320395911905 3.83465947632342 0.000125738369947113 0.0135279321636567 CHIA_SERMA
evgLocus_758401 8.85569798001839 2.72073007519576 0.710442511997084 3.82962735091354 0.000128337454364593 0.0136444124268404 WDR7_HUMAN
evgLocus_759712 22.9037017256705 1.89906518821389 0.49579931509527 3.83031022914781 0.000127981803230994 0.0136444124268404 LOLA2_DROME
evgLocus_802918 420.200591565342 2.14668365105323 0.560767602285618 3.82811639314329 0.000129127692496815 0.0136444124268404 .
evgLocus_759297 647.891676480618 1.90613720871729 0.499113491252692 3.81904565218864 0.000133968970098223 0.014052769944332 NU5M_DROME
evgLocus_253595 64.9369003102509 2.3833285216429 0.624944234544946 3.81366590793229 0.000136920534692962 0.0141616842887745 .
evgLocus_264814 46.9546086524382 2.81695788954428 0.738586981243505 3.81398259254661 0.000136745104246444 0.0141616842887745 .
